neighborhood_cluster,Cluster_num,Short_Name,Full_Name,lon_ctr,lat_ctr,Population,"Population,_1980","Population,_1990","Population,_2000","Population,_2010","Pct_chng_pop,_1980_to_1990","Pct_chng_pop,_1990_to_1900","Pct_chng_pop,_2000_to_2010",Children,"Pct_children,_1980","Pct_children,_1990","Pct_children,_2000","Pct_children,_2010","Pct_chng_child_pop,_1980_to_90","Pct_chng_child_pop,_1990_to_00","Pct_chng_child_pop,_2000_to_10",Race/Ethnicity,"Pct_black_non-Hispanic,_1990","Pct_black_non-Hispanic,_2000","Pct_black_non-Hispanic,_2010","Pct_white_non-Hispanic,_1990","Pct_white_non-Hispanic,_2000","Pct_white_non-Hispanic,_2010","Pct_Hispanic,_1990","Pct_Hispanic,_2000","Pct_Hispanic,_2010",Pct_Asian/PI_non-Hispanic_1990,Pct_Asian/PI_non-Hispanic_2000,Pct_Asian/PI_non-Hispanic_2010,Foreign-Born,"Pct_foreign_born,_1980","Pct_foreign_born,_1990","Pct_foreign_born,_2000","Pct_foreign_born,_2007-11",Families,Pct_female-head_fams_w_chld_90,Pct_female-head_fams_w_chld_00,Pct_feml-head_fam_w_chld_07-11,Low_weight_births,Pct_low_weight_births_1998,Pct_low_weight_births_1999,Pct_low_weight_births_2000,Pct_low_weight_births_2001,Pct_low_weight_births_2002,Pct_low_weight_births_2003,Pct_low_weight_births_2004,Pct_low_weight_births_2005,Pct_low_weight_births_2006,Pct_low_weight_births_2007,Pct_low_weight_births_2008,Pct_low_weight_births_2009,Pct_low_weight_births_2010,Pct_low_weight_births_2011,Births_to_teen_mothers,Pct_birth_to_teen_mothers_1998,Pct_birth_to_teen_mothers_1999,Pct_birth_to_teen_mothers_2000,Pct_birth_to_teen_mothers_2001,Pct_birth_to_teen_mothers_2002,Pct_birth_to_teen_mothers_2003,Pct_birth_to_teen_mothers_2004,Pct_birth_to_teen_mothers_2005,Pct_birth_to_teen_mothers_2006,Pct_birth_to_teen_mothers_2007,Pct_birth_to_teen_mothers_2008,Pct_birth_to_teen_mothers_2009,Pct_birth_to_teen_mothers_2010,Pct_birth_to_teen_mothers_2011,Poverty,"Poverty_rate_(Pct),_1980","Poverty_rate_(Pct),_1990","Poverty_rate_(Pct),_2000","Poverty_rate_(Pct),_2007-11","Pct_children_in_poverty,_1990","Pct_children_in_poverty,_2000",Pct_child_in_poverty_2007-11,Employment,"Unemployment_rate_(Pct),_1980","Unemployment_rate_(Pct),_1990","Unemployment_rate_(Pct),_2000","Unemployment_rate,_2007-11",Pct_pop_16+_yrs_employed_1980,Pct_pop_16+_yrs_employed_1990,Pct_pop_16+_yrs_employed_2000,Pct_pop_16+_yrs_employed_07-11,Education,Pct_persons_wo_HS_diploma_1980,Pct_persons_wo_HS_diploma_1990,Pct_persons_wo_HS_diploma_2000,Pct_persons_wo_HS_dip_2007-11,Isolation,"Pct_HHs_with_a_phone,_2000","Pct_HHs_with_a_phone,_2007-11","Pct_HHs_with_a_car,_2000","Pct_HHs_with_a_car,_2007-11",Family_income_(2010_$),"Avg._family_income,_1979","Avg._family_income,_1989","Avg._family_income,_1999","Avg._family_income,_2007-11",Pct_chng_avg_fam_inc_1980-90,Pct_chng_avg_fam_inc_1990-00,Pct_chng_avg_fam_inc_90to07-11,Food_stamps,Person_receiv_food_stamps_2000,Person_receiv_food_stamps_2001,Person_receiv_food_stamps_2002,Person_receiv_food_stamps_2003,Person_receiv_food_stamps_2004,Person_receiv_food_stamps_2005,Person_receiv_food_stamps_2006,Person_receiv_food_stamps_2007,Person_receiv_food_stamps_2008,Person_receiv_food_stamps_2009,Person_receiv_food_stamps_2010,Person_receiv_food_stamps_2011,Person_receiv_food_stamps_2012,Person_receiv_food_stamps_2013,TANF,"Persons_receiving_TANF,_2000","Persons_receiving_TANF,_2001","Persons_receiving_TANF,_2002","Persons_receiving_TANF,_2003","Persons_receiving_TANF,_2004","Persons_receiving_TANF,_2005","Persons_receiving_TANF,_2006","Persons_receiving_TANF,_2007","Persons_receiving_TANF,_2008","Persons_receiving_TANF,_2009","Persons_receiving_TANF,_2010","Persons_receiving_TANF,_2011","Persons_receiving_TANF,_2012","Persons_receiving_TANF,_2013","Violent_Crimes_(per_1,000_pop)","Violent_crimes,_2000","Violent_crimes,_2001","Violent_crimes,_2002","Violent_crimes,_2003","Violent_crimes,_2004","Violent_crimes,_2005","Violent_crimes,_2006","Violent_crimes,_2007","Violent_crimes,_2008","Violent_crimes,_2009","Violent_crimes,_2010","Violent_crimes,_2011",Property_Crimes_(per_1000_pop),"Property_crimes,_2000","Property_crimes,_2001","Property_crimes,_2002","Property_crimes,_2003","Property_crimes,_2004","Property_crimes,_2005","Property_crimes,_2006","Property_crimes,_2007","Property_crimes,_2008","Property_crimes,_2009","Property_crimes,_2010","Property_crimes,_2011",Housing_Units,"Occupied_housing_units,_1980","Occupied_housing_units,_1990","Occupied_housing_units,_2000","Occupied_housing_units,_2010",Mobility,Pct_same_house_5_yrs_ago_1990,Pct_same_house_5_yrs_ago_2000,Rental_Vacancy,Rental_vacancy_rate_(Pct)_1980,Rental_vacancy_rate_(Pct)_1990,Rental_vacancy_rate_(Pct)_2000,Rental_vacanc_rate_Pct_2007-11,Homeownership,"Homeownership_rate_(Pct),_1980","Homeownership_rate_(Pct),_1990","Homeownership_rate_(Pct),_2000",Homeownrshp_rate_(Pct)_2007-11,Sales_of_Single-Family_Homes,"Number_of_sales,_1995","Number_of_sales,_1996","Number_of_sales,_1997","Number_of_sales,_1998","Number_of_sales,_1999","Number_of_sales,_2000","Number_of_sales,_2001","Number_of_sales,_2002","Number_of_sales,_2003","Number_of_sales,_2004","Number_of_sales,_2005","Number_of_sales,_2006","Number_of_sales,_2007","Number_of_sales,_2008","Number_of_sales,_2009","Number_of_sales,_2010","Number_of_sales,_2011","Number_of_sales,_2012",Price_of_SingFam_Homes_($2012),"Median_sales_price,_1995","Median_sales_price,_1996","Median_sales_price,_1997","Median_sales_price,_1998","Median_sales_price,_1999","Median_sales_price,_2000","Median_sales_price,_2001","Median_sales_price,_2002","Median_sales_price,_2003","Median_sales_price,_2004","Median_sales_price,_2005","Median_sales_price,_2006","Median_sales_price,_2007","Median_sales_price,_2008","Median_sales_price,_2009","Median_sales_price,_2010","Median_sales_price,_2011","Median_sales_price,_2012",Pct_ann_change_med_price_02-12,Pct_ann_change_med_price_07-12,Pct_ann_change_med_price_11-12,Mrtge_Lend_(Home_Purch_Loans),Loans_Per1000_housing_units_97,Loans_Per1000_housing_units_98,Loans_Per1000_housing_units_99,Loans_Per1000_housing_units_00,Loans_Per1000_housing_units_01,Loans_Per1000_housing_units_02,Loans_Per1000_housing_units_03,Loans_Per1000_housing_units_04,Loans_Per1000_housing_units_05,Loans_Per1000_housing_units_06,Mortgage_Borrower_Incom($2006),"Median_borrower_income,_1997","Median_borrower_income,_1998","Median_borrower_income,_1999","Median_borrower_income,_2000","Median_borrower_income,_2001","Median_borrower_income,_2002","Median_borrower_income,_2003","Median_borrower_income,_2004","Median_borrower_income,_2005","Median_borrower_income,_2006",Subprime_Lending,"Pct_subprime_loans,_1997","Pct_subprime_loans,_1998","Pct_subprime_loans,_1999","Pct_subprime_loans,_2000","Pct_subprime_loans,_2001","Pct_subprime_loans,_2002","Pct_subprime_loans,_2003","Pct_subprime_loans,_2004","Pct_subprime_loans,_2005","Pct_subprime_loans,_2006",Home_Receiv_Foreclosure_Notice,Home_receiv_foreclos_notice_95,Home_receiv_foreclos_notice_96,Home_receiv_foreclos_notice_97,Home_receiv_foreclos_notice_98,Home_receiv_foreclos_notice_99,Home_receiv_foreclos_notice_00,Home_receiv_foreclos_notice_01,Home_receiv_foreclos_notice_02,Home_receiv_foreclos_notice_03,Home_receiv_foreclos_notice_04,Home_receiv_foreclos_notice_05,Home_receiv_foreclos_notice_06,Home_receiv_foreclos_notice_07,Home_receiv_foreclos_notice_08,Home_receiv_foreclos_notice_09,Home_receiv_foreclos_notice_10,Home_receiv_foreclos_notice_11,Home_receiv_foreclos_notice_12,Foreclos_Notice_per_1000_Homes,"Foreclosure_notice_rate,_1995","Foreclosure_notice_rate,_1996","Foreclosure_notice_rate,_1997","Foreclosure_notice_rate,_1998","Foreclosure_notice_rate,_1999","Foreclosure_notice_rate,_2000","Foreclosure_notice_rate,_2001","Foreclosure_notice_rate,_2002","Foreclosure_notice_rate,_2003","Foreclosure_notice_rate,_2004","Foreclosure_notice_rate,_2005","Foreclosure_notice_rate,_2006","Foreclosure_notice_rate,_2007","Foreclosure_notice_rate,_2008","Foreclosure_notice_rate,_2009","Foreclosure_notice_rate,_2010","Foreclosure_notice_rate,_2011","Foreclosure_notice_rate,_2012",Home_Foreclosure_Completion,Foreclosure_completion_1995,Foreclosure_completion_1996,Foreclosure_completion_1997,Foreclosure_completion_1998,Foreclosure_completion_1999,Foreclosure_completion_2000,Foreclosure_completion_2001,Foreclosure_completion_2002,Foreclosure_completion_2003,Foreclosure_completion_2004,Foreclosure_completion_2005,Foreclosure_completion_2006,Foreclosure_completion_2007,Foreclosure_completion_2008,Foreclosure_completion_2009,Foreclosure_completion_2010,Foreclosure_completion_2011,Foreclosure_completion_2012,Trustee_Deed_Sale_per1000_Home,"Trustee_deed_sale_rate,_1995","Trustee_deed_sale_rate,_1996","Trustee_deed_sale_rate,_1997","Trustee_deed_sale_rate,_1998","Trustee_deed_sale_rate,_1999","Trustee_deed_sale_rate,_2000","Trustee_deed_sale_rate,_2001","Trustee_deed_sale_rate,_2002","Trustee_deed_sale_rate,_2003","Trustee_deed_sale_rate,_2004","Trustee_deed_sale_rate,_2005","Trustee_deed_sale_rate,_2006","Trustee_deed_sale_rate,_2007","Trustee_deed_sale_rate,_2008","Trustee_deed_sale_rate,_2009","Trustee_deed_sale_rate,_2010","Trustee_deed_sale_rate,_2011","Trustee_deed_sale_rate,_2012",Number_of_Schools,"Number_of_schools,_2000","Number_of_schools,_2001","Number_of_schools,_2002","Number_of_schools,_2003","Number_of_schools,_2004","Number_of_schools,_2005","Number_of_schools,_2006","Number_of_schools,_2007","Number_of_schools,_2008","Number_of_schools,_2009","Number_of_schools,_2010","Number_of_schools,_2011","Number_of_schools,_2012",Number_of_DCPS_Schools,"Number_of_DCPS_schools,_2000","Number_of_DCPS_schools,_2001","Number_of_DCPS_schools,_2002","Number_of_DCPS_schools,_2003","Number_of_DCPS_schools,_2004","Number_of_DCPS_schools,_2005","Number_of_DCPS_schools,_2006","Number_of_DCPS_schools,_2007","Number_of_DCPS_schools,_2008","Number_of_DCPS_schools,_2009","Number_of_DCPS_schools,_2010","Number_of_DCPS_schools,_2011","Number_of_DCPS_schools,_2012",Number_of_Charter_Schools,Number_of_charter_schools_2000,Number_of_charter_schools_2001,Number_of_charter_schools_2002,Number_of_charter_schools_2003,Number_of_charter_schools_2004,Number_of_charter_schools_2005,Number_of_charter_schools_2006,Number_of_charter_schools_2007,Number_of_charter_schools_2008,Number_of_charter_schools_2009,Number_of_charter_schools_2010,Number_of_charter_schools_2011,Number_of_charter_schools_2012,Total_Audited_School_Enrollment,"Total_school_enrollment,_2001","Total_school_enrollment,_2002","Total_school_enrollment,_2003","Total_school_enrollment,_2004","Total_school_enrollment,_2005","Total_school_enrollment,_2006","Total_school_enrollment,_2007","Total_school_enrollment,_2008","Total_school_enrollment,_2009","Total_school_enrollment,_2010","Total_school_enrollment,_2011","Total_school_enrollment,_2012",DCPS_Audited_School_Enrollment,"DCPS_school_enrollment,_2001","DCPS_school_enrollment,_2002","DCPS_school_enrollment,_2003","DCPS_school_enrollment,_2004","DCPS_school_enrollment,_2005","DCPS_school_enrollment,_2006","DCPS_school_enrollment,_2007","DCPS_school_enrollment,_2008","DCPS_school_enrollment,_2009","DCPS_school_enrollment,_2010","DCPS_school_enrollment,_2011","DCPS_school_enrollment,_2012",Charter_Audited_School_Enrlmnt,Charter_school_enrollment_2001,Charter_school_enrollment_2002,Charter_school_enrollment_2003,Charter_school_enrollment_2004,Charter_school_enrollment_2005,Charter_school_enrollment_2006,Charter_school_enrollment_2007,Charter_school_enrollment_2008,Charter_school_enrollment_2009,Charter_school_enrollment_2010,Charter_school_enrollment_2011,Charter_school_enrollment_2012,CAS_math_prof,CAS_read_prof
Cluster 1,1,Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",-77.04770182,38.91937942,,18149,17812,18167,18338,-1.9,2,0.9,,13,11,9,7.2,-21,-15,-20,,26,18,11,56,60,69,15,16,13,2.5,6.2,6.8,,19,23,25,21,,38,26,6,,8.3,7.6,12,8.2,3,9.5,7.8,7.2,5.9,6.7,8.1,7.7,6.9,7.9,,5,7.1,9.5,5.4,6.7,3.6,3.9,3.3,4.8,5.8,5.6,3.2,1.4,2.8,,15,10,10,5.6,21,26,5.8,,6,3.6,2.7,5.4,73,78,79,81,,20,15,11,4.5,,99,96,61,60,,103602,121128,160609,162891,17,33,1.4,,546,526,537,551,566,534,527,517,465,562,656,791,857,866,,247,241,234,212,179,155,129,122,119,137,146,164,134,151,,9,12,15,13,13,12,11,12,11,9.7,8.9,9.3,,52,59,58,62,42,43,49,48,41,39,36,41,,9942,10279,10979,10992,,40,37,,6,5.8,2.4,4.8,,25,31,34,38,,34,37,50,64,54,49,44,38,40,49,38,27,28,16,25,19,26,14,,407000,362000,498000,533000,507000,702000,767000,927000,1395000,1039000,1055000,1073000,1053000,1258000,1100000,1152000,1076000,970000,0.5,-1.6,-9.9,,72,122,141,119,132,153,141,142,170,133,,109825,102733,102147,110781,119742,123689,122658,127530,132321,140907,,0.3,0.2,0.6,2.2,1.2,0.6,1.2,1.1,2,1.6,,10,20,14,19,21,10,20,13,15,11,8,12,18,25,39,31,3,0,,2.7,5.4,3.8,5.1,5.6,2.7,5.4,3.4,3.9,2.8,2,2.9,4.3,5.9,9.1,7.1,0.7,0,,0,1,0,4,2,0,0,0,1,1,2,2,4,5,14,10,1,1,,0,0.3,0,1.1,0.5,0,0,0,0.3,0.3,0.5,0.5,0.9,1.2,3.3,2.3,0.2,0.2,,4,4,4,5,2,2,4,4,4,4,4,5,4,,3,3,3,3,2,2,2,2,2,3,3,3,3,,1,1,1,2,0,0,2,2,2,1,1,2,1,,1913,1972,2140,649,548,666,757,813,1156,1273,1589,1520,,1184,1185,1072,649,548,543,599,626,930,1034,1074,1084,,729,787,1068,0,0,123,158,187,226,239,515,436,0.680769,0.634615
Cluster 2,2,Columbia Heights,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",-77.03176898,38.92869977,,44081,45728,46779,47378,3.7,2.3,1.3,,23,22,22,15,0.5,2,-32,,66,53,38,11,13,31,21,30,27,1.6,3.2,4.4,,12,26,33,24,,54,48,50,,8.8,13,9.8,9.4,11,7.9,11,8.8,10,8.9,7.4,7.5,9.2,8.6,,15,16,12,14,14,8.9,9,11,12,14,12,9.4,8.6,6.7,,24,24,26,17,33,35,24,,8.3,8.6,9.7,8,55,61,58,71,,44,42,42,21,,94,95,48,57,,54778,56232,63766,87204,2.7,13,37,,6456,6179,5968,6056,6053,6262,5953,5740,5686,6680,8075,9180,9400,9775,,3423,3448,3373,3198,3172,3058,2640,2466,2394,2557,2723,2664,2578,2576,,16,15,18,21,16,17,17,17,17,15,13,13,,43,45,49,47,41,35,44,43,44,44,42,47,,17039,17275,17458,19514,,51,45,,8.7,9,4.9,3.9,,24,26,26,32,,231,260,259,391,395,319,305,306,304,362,291,183,152,97,108,143,165,73,,162000,152000,168000,172000,171000,200000,222000,298000,336000,408000,535000,578000,557000,550000,471000,516000,510000,460000,4.4,-3.8,-9.8,,35,46,61,78,78,86,94,111,128,142,,81630,74332,73289,87251,93799,93110,95294,109082,115267,119018,,7.8,16,6,5.5,5.1,3.7,4,6.5,11,6.2,,78,97,124,150,144,135,86,84,78,60,41,84,94,152,230,177,3,4,,14,18,23,27,26,25,16,15,13,9.9,6.6,12,13,20,30,23,0.4,0.5,,37,35,42,69,82,42,37,19,3,8,6,10,33,53,72,44,13,1,,6.7,6.4,7.6,13,15,7.6,6.7,3.4,0.5,1.3,1,1.4,4.5,7,9.4,5.6,1.6,0.1,,12,12,12,12,20,22,22,22,19,17,17,16,18,,9,9,9,9,9,10,9,8,6,6,6,6,6,,3,3,3,3,11,12,13,14,13,11,11,10,12,,5077,4500,4607,5833,6051,6524,6720,6677,7062,7313,6430,7606,,4705,4047,4063,3855,4025,4101,4006,3737,3617,3657,3504,3614,,372,453,544,1978,2026,2423,2714,2940,3445,3656,2926,3992,0.582751,0.529604
Cluster 3,3,Shaw,"Howard University, Le Droit Park, Cardozo/Shaw",-77.02341501,38.92125661,,11335,10925,10128,12174,-3.6,-7.3,20,,18,15,14,7.8,-17,-14,-34,,78,67,44,13,18,41,8.4,12,9.4,0.7,1.7,5,,5.5,9.8,16,15,,62,56,27,,8.2,12,13,15,18,9.7,13,6.3,11,15,6.4,16,9.5,8.6,,17,19,19,11,9.5,4.3,9.3,8.1,9.8,8.1,5,9,7.4,2.5,,27,22,26,17,24,43,15,,9.1,8.1,8.5,7.5,45,51,55,61,,45,36,30,15,,97,94,48,66,,50089,61652,72581,101583,23,18,40,,1283,1163,1141,1139,1153,1102,1011,970,951,1057,1254,1352,1383,1365,,661,571,546,534,579,529,396,403,373,346,348,296,291,308,,28,29,25,24,22,24,26,23,22,19,17,22,,113,103,104,112,96,91,93,84,89,88,68,75,,3742,4030,3957,5461,,46,39,,7.4,9.2,5,3.7,,28,31,33,42,,55,58,58,122,143,119,201,146,118,112,98,74,60,60,54,60,60,35,,146000,156000,148000,180000,156000,202000,352000,395000,482000,593000,631000,758000,639000,665000,673000,667000,625000,650000,5.1,0.4,4,,39,56,79,125,159,134,120,107,235,200,,78726,80125,84454,99208,87660,100812,118199,126060,118655,120877,,6.1,10,5.2,5.6,2.8,3.1,4.7,8.3,5.9,1.5,,25,33,36,35,43,29,25,29,23,20,20,17,32,51,81,50,2,2,,12,16,18,17,21,14,12,14,11,9.7,8.5,6.6,12,17,27,17,0.7,0.6,,7,11,16,20,15,12,8,5,2,1,4,1,8,10,9,13,2,1,,3.5,5.5,8,10,7.5,6,4,2.5,1,0.5,1.7,0.4,3,3.4,3.1,4.3,0.7,0.3,,9,8,8,8,9,11,12,12,9,7,6,6,9,,4,3,3,3,4,4,4,4,3,2,2,3,3,,5,5,5,5,5,7,8,8,6,5,4,3,6,,1891,2037,2128,2502,2446,2404,2332,2093,1924,1790,951,2216,,961,927,910,1209,1141,1043,925,794,562,481,708,709,,930,1110,1218,1293,1305,1361,1407,1299,1362,1309,243,1507,0.550725,0.531401
